filename,V0_LAT,V0_LON,V1_LAT,V1_LON,V2_LAT,V2_LON,V3_LAT,V3_LON,Al_Si_ratio
01_ch2_cla_l1_20240701T100835848_20240701T100843848.fits,-69.9855,54.1922,-70.97,54.2444,-70.9514,55.9767,-69.9679,55.8382,0.39
01_ch2_cla_l1_20240701T131645195_20240701T131653195.fits,28.4724,-128.606,27.1166,-128.62,27.1047,-127.545,28.4604,-127.518,1.07
01_ch2_cla_l1_20240701T152817767_20240701T152825767.fits,-16.3229,-130.301,-17.6386,-130.322,-17.6495,-129.362,-16.3338,-129.348,0.94
01_ch2_cla_l1_20240701T132013195_20240701T132021195.fits,18.1063,-128.736,16.747,-128.75,16.7359,-127.747,18.095,-127.725,0.04
01_ch2_cla_l1_20240701T190346911_20240701T190354911.fits,36.7458,-131.729,35.4045,-131.744,35.3911,-130.589,36.7322,-130.554,1.17
01_ch2_cla_l1_20240701T092331848_20240701T092339848.fits,28.5698,-126.439,27.21,-126.452,27.1983,-125.371,28.5581,-125.344,1.15
01_ch2_cla_l1_20240701T151241767_20240701T151249767.fits,30.4272,-129.662,29.0749,-129.676,29.0627,-128.586,30.4148,-128.557,1.05
01_ch2_cla_l1_20240701T093523848_20240701T093531848.fits,-6.9426,-126.884,-8.2799,-126.901,-8.2902,-125.955,-6.9528,-125.94,1.07
01_ch2_cla_l1_20240701T095627848_20240701T095635848.fits,-71.0571,-129.423,-72.1793,-129.609,-72.2042,-127.285,-71.0805,-127.227,0.66
01_ch2_cla_l1_20240701T134317195_20240701T134325195.fits,-51.4742,-130.095,-52.6777,-130.147,-52.6922,-128.835,-51.4884,-128.814,0.58
01_ch2_cla_l1_20240701T113616112_20240701T113624112.fits,-19.8178,-128.174,-21.1254,-128.195,-21.136,-127.225,-19.8284,-127.211,0.72
01_ch2_cla_l1_20240701T172109826_20240701T172117826.fits,-5.1152,-131.217,-6.4522,-131.235,-6.4631,-130.292,-5.1262,-130.276,0.12
01_ch2_cla_l1_20240701T130013195_20240701T130021196.fits,78.1721,-127.283,76.928,-127.386,76.8871,-123.681,78.1271,-123.203,1.17
01_ch2_cla_l1_20240701T174021826_20240701T174029826.fits,-63.3943,-133.031,-64.5553,-133.137,-64.5755,-131.391,-63.414,-131.352,1.01
01_ch2_cla_l1_20240701T090059848_20240701T090107848.fits,84.5801,43.3724,83.4167,45.2757,83.4889,52.0084,84.6681,51.5667,0.18
01_ch2_cla_l1_20240701T185650911_20240701T185658911.fits,57.5601,-131.36,56.2596,-131.384,56.2408,-129.766,57.5406,-129.687,0.68
01_ch2_cla_l1_20240701T120120112_20240701T120128112.fits,-82.0866,54.5467,-83.1131,54.8879,-83.0581,59.942,-82.0388,58.9444,0.45
01_ch2_cla_l1_20240701T184042911_20240701T184050911.fits,74.4492,44.8077,73.3204,45.0732,73.3498,47.5776,74.4808,47.4955,0.36
01_ch2_cla_l1_20240701T115512112_20240701T115520112.fits,-77.6909,-132.117,-78.7866,-132.557,-78.8249,-129.033,-77.7259,-128.894,0.08
01_ch2_cla_l1_20240701T135941195_20240701T135949196.fits,-76.5979,52.5606,-77.6089,52.6802,-77.5784,55.4387,-76.5698,55.1084,0.51
01_ch2_cla_l1_20240701T125941195_20240701T125949195.fits,79.7896,-127.09,78.5511,-127.231,78.5049,-123.043,79.738,-122.411,0.1
01_ch2_cla_l1_20240701T171717826_20240701T171725826.fits,6.4776,-131.055,5.1265,-131.071,5.1155,-130.115,6.4665,-130.097,0.9
01_ch2_cla_l1_20240701T110008112_20240701T110016112.fits,88.7426,-116.988,87.5443,-121.984,87.349,-104.451,88.3949,-87.5938,0.35
01_ch2_cla_l1_20240701T193858911_20240701T193906911.fits,-69.6192,-134.853,-70.756,-135.029,-70.7822,-132.825,-69.6441,-132.762,0.83
01_ch2_cla_l1_20240701T154505767_20240701T154513767.fits,-67.4928,-132.316,-68.6349,-132.456,-68.6576,-130.447,-67.5144,-130.4,0.01
01_ch2_cla_l1_20240701T154337767_20240701T154345767.fits,-62.9739,-131.878,-64.1338,-131.978,-64.1534,-130.258,-62.9926,-130.223,0.86
01_ch2_cla_l1_20240701T152033767_20240701T152041767.fits,6.8923,-129.964,5.5397,-129.979,5.5288,-129.021,6.8814,-129.003,0.19
01_ch2_cla_l1_20240701T132837195_20240701T132845195.fits,-7.054,-129.067,-8.3894,-129.084,-8.4,-128.139,-7.0645,-128.124,0.98
01_ch2_cla_l1_20240701T100443848_20240701T100451848.fits,-82.1133,55.5774,-83.1376,55.9095,-83.0835,60.9611,-82.0663,59.9717,0.97
01_ch2_cla_l1_20240701T130525196_20240701T130533196.fits,62.4589,-128.052,61.1647,-128.079,61.1443,-126.229,62.4377,-126.125,0.59
01_ch2_cla_l1_20240701T095843848_20240701T095851848.fits,-78.0748,-131.116,-79.1668,-131.578,-79.2055,-127.953,-78.1101,-127.809,0.52
01_ch2_cla_l1_20240701T131421195_20240701T131429195.fits,35.6516,-128.513,34.3027,-128.527,34.29,-127.377,35.6388,-127.345,0.64
01_ch2_cla_l1_20240701T165413826_20240701T165421826.fits,75.7272,-129.569,74.4791,-129.655,74.4431,-126.506,75.6882,-126.159,0.41
01_ch2_cla_l1_20240701T131709195_20240701T131717196.fits,27.2761,-128.621,25.9194,-128.635,25.9077,-127.57,27.2642,-127.544,0.61
01_ch2_cla_l1_20240701T173613826_20240701T173621826.fits,-50.7163,-132.275,-51.925,-132.328,-51.9401,-131.028,-50.731,-131.007,0.84
01_ch2_cla_l1_20240701T085947848_20240701T085955848.fits,80.9291,47.7388,79.7698,48.4598,79.8154,52.7143,80.9805,52.5418,1.13
01_ch2_cla_l1_20240701T091755848_20240701T091803848.fits,45.3224,-126.221,43.9832,-126.236,43.9692,-124.93,45.3081,-124.886,1.12
01_ch2_cla_l1_20240701T112320112_20240701T112328112.fits,18.9732,-127.64,17.6124,-127.653,17.6013,-126.644,18.9621,-126.622,0.97
01_ch2_cla_l1_20240701T130933195_20240701T130941195.fits,50.0331,-128.303,48.708,-128.32,48.6926,-126.919,50.0173,-126.865,0.64
01_ch2_cla_l1_20240701T150137767_20240701T150145767.fits,63.6352,-129.085,62.3468,-129.115,62.3255,-127.205,63.613,-127.093,1.08
01_ch2_cla_l1_20240701T150705767_20240701T150713767.fits,47.1994,-129.424,45.8707,-129.441,45.8558,-128.107,47.1841,-128.059,0.68
01_ch2_cla_l1_20240701T114208112_20240701T114216112.fits,-37.5753,-128.54,-38.8289,-128.572,-38.8408,-127.483,-37.587,-127.468,1.0
01_ch2_cla_l1_20240701T125853196_20240701T125901196.fits,82.2179,-126.66,80.9883,-126.892,80.9304,-121.654,82.1512,-120.62,0.7
01_ch2_cla_l1_20240701T175517826_20240701T175525826.fits,-69.0347,49.9086,-70.0269,49.9634,-70.0076,51.6402,-69.0163,51.5056,0.41
01_ch2_cla_l1_20240701T133709195_20240701T133717195.fits,-32.7937,-129.523,-34.0635,-129.551,-34.0751,-128.506,-32.8053,-128.492,0.58
01_ch2_cla_l1_20240701T154353767_20240701T154401767.fits,-63.7948,-131.947,-64.9517,-132.053,-64.9716,-130.288,-63.814,-130.252,0.7
01_ch2_cla_l1_20240701T111904112_20240701T111912112.fits,31.729,-127.482,30.3735,-127.496,30.3615,-126.387,31.7168,-126.358,0.5
01_ch2_cla_l1_20240701T192242911_20240701T192250911.fits,-20.0239,-132.55,-21.33,-132.573,-21.3416,-131.602,-20.0354,-131.587,0.3
01_ch2_cla_l1_20240701T130117195_20240701T130125195.fits,74.9404,-127.551,73.685,-127.621,73.6516,-124.594,74.9044,-124.284,0.05
01_ch2_cla_l1_20240701T193450911_20240701T193458911.fits,-56.9043,-133.695,-58.0908,-133.767,-58.1083,-132.295,-56.9213,-132.267,0.05
01_ch2_cla_l1_20240701T091427848_20240701T091435848.fits,55.7199,-126.055,54.403,-126.074,54.3862,-124.5,55.7025,-124.43,1.19
01_ch2_cla_l1_20240701T150913767_20240701T150921767.fits,40.8047,-129.521,39.4648,-129.536,39.4512,-128.318,40.7908,-128.279,0.28
01_ch2_cla_l1_20240701T155041767_20240701T155049767.fits,-84.7937,-140.65,-85.846,-143.43,-85.9501,-134.302,-84.8766,-133.346,0.15
01_ch2_cla_l1_20240701T164309826_20240701T164317826.fits,71.5341,46.5738,70.4143,46.76,70.4385,48.8736,71.5598,48.8159,0.11
01_ch2_cla_l1_20240701T194146911_20240701T194154911.fits,-78.2707,-136.987,-79.3712,-137.508,-79.4158,-133.76,-78.3113,-133.578,1.04
01_ch2_cla_l1_20240701T105416112_20240701T105424112.fits,74.3782,49.3416,73.2429,49.5936,73.2702,52.1103,74.4075,52.0419,0.62
01_ch2_cla_l1_20240701T173805826_20240701T173813826.fits,-56.4321,-132.553,-57.6192,-132.622,-57.6361,-131.168,-56.4485,-131.142,0.83
01_ch2_cla_l1_20240701T125149196_20240701T125157196.fits,77.295,47.3358,76.151,47.7172,76.185,50.7927,77.3321,50.6903,0.41
01_ch2_cla_l1_20240701T111712112_20240701T111720112.fits,37.3128,-127.411,35.9634,-127.424,35.9506,-126.251,37.2998,-126.216,0.87
01_ch2_cla_l1_20240701T094259848_20240701T094307848.fits,-29.8521,-127.267,-31.1309,-127.293,-31.1419,-126.271,-29.863,-126.257,0.49
01_ch2_cla_l1_20240701T170221826_20240701T170229826.fits,51.1968,-130.427,49.8789,-130.446,49.8627,-129.023,51.1802,-128.965,0.33
01_ch2_cla_l1_20240701T085723848_20240701T085731848.fits,73.5521,50.6517,72.4183,50.8778,72.4439,53.2741,73.5795,53.2136,0.0
01_ch2_cla_l1_20240701T133613196_20240701T133621196.fits,-29.9657,-129.461,-31.2442,-129.487,-31.2557,-128.464,-29.977,-128.449,0.86
01_ch2_cla_l1_20240701T165853826_20240701T165901826.fits,61.6257,-130.201,60.334,-130.229,60.3135,-128.431,61.6044,-128.331,0.61
01_ch2_cla_l1_20240701T115752112_20240701T115800112.fits,-85.92,-141.102,-86.9483,-145.75,-87.0839,-133.491,-86.0207,-131.912,0.79
01_ch2_cla_l1_20240701T151545767_20240701T151553767.fits,21.2548,-129.78,19.8973,-129.794,19.8859,-128.775,21.2432,-128.752,0.84
01_ch2_cla_l1_20240701T115048112_20240701T115056112.fits,-64.0929,-129.742,-65.2455,-129.847,-65.2648,-128.074,-64.1114,-128.039,0.75
01_ch2_cla_l1_20240701T193418911_20240701T193426911.fits,-55.27,-133.604,-56.4623,-133.67,-56.4792,-132.25,-55.2864,-132.224,1.17
01_ch2_cla_l1_20240701T090803848_20240701T090811848.fits,75.0092,-125.448,73.7492,-125.513,73.7165,-122.457,74.9738,-122.148,0.39
01_ch2_cla_l1_20240701T174725826_20240701T174733826.fits,-85.203,-142.865,-86.25,-146.262,-86.3685,-136.143,-85.2953,-134.933,0.31
01_ch2_cla_l1_20240701T192610911_20240701T192618911.fits,-30.4995,-132.762,-31.777,-132.791,-31.7892,-131.763,-30.5117,-131.747,0.92
01_ch2_cla_l1_20240701T193002911_20240701T193010911.fits,-42.2389,-133.073,-43.4787,-133.112,-43.4925,-131.963,-42.2525,-131.944,0.74
01_ch2_cla_l1_20240701T134829195_20240701T134837195.fits,-67.4525,-131.189,-68.5931,-131.327,-68.6153,-129.327,-67.4737,-129.281,1.13
01_ch2_cla_l1_20240701T190434911_20240701T190442911.fits,34.3498,-131.763,33.0055,-131.779,32.9924,-130.652,34.3365,-130.619,0.09
01_ch2_cla_l1_20240701T134309196_20240701T134317195.fits,-51.0663,-130.078,-52.2713,-130.129,-52.2858,-128.826,-51.0804,-128.806,1.16
01_ch2_cla_l1_20240701T145825767_20240701T145833767.fits,73.3005,-128.699,72.0421,-128.76,72.0111,-125.991,73.2673,-125.732,0.23
01_ch2_cla_l1_20240701T154201767_20240701T154209767.fits,-58.0559,-131.535,-59.2355,-131.609,-59.2525,-130.102,-58.0724,-130.075,0.24
01_ch2_cla_l1_20240701T165149826_20240701T165157826.fits,83.0116,-128.42,81.7894,-128.735,81.7242,-123.05,82.9354,-121.776,0.39
01_ch2_cla_l1_20240701T152329767_20240701T152337767.fits,-1.8979,-130.083,-3.2407,-130.099,-3.2514,-129.155,-1.9086,-129.139,0.6
01_ch2_cla_l1_20240701T131325195_20240701T131333195.fits,38.4453,-128.476,37.0998,-128.49,37.0867,-127.304,38.4321,-127.268,0.61
01_ch2_cla_l1_20240701T152457767_20240701T152505767.fits,-6.2993,-130.146,-7.635,-130.163,-7.6457,-129.219,-6.31,-129.204,0.22
01_ch2_cla_l1_20240701T095715848_20240701T095723848.fits,-73.5321,-129.859,-74.644,-130.102,-74.6722,-127.457,-73.5586,-127.381,0.32
01_ch2_cla_l1_20240701T112424112_20240701T112432112.fits,15.784,-127.679,14.4234,-127.693,14.4125,-126.7,15.773,-126.679,0.04
01_ch2_cla_l1_20240701T150001767_20240701T150009767.fits,68.4633,-128.927,67.1892,-128.967,67.164,-126.721,68.4369,-126.559,0.24
01_ch2_cla_l1_20240701T191106911_20240701T191114911.fits,14.7965,-132.027,13.4427,-132.043,13.4312,-131.061,14.7848,-131.04,0.5
01_ch2_cla_l1_20240701T194634911_20240701T194642911.fits,-85.6634,52.7305,-86.7082,54.2531,-86.5798,64.8801,-85.5653,60.9111,0.25
01_ch2_cla_l1_20240701T144657767_20240701T144705767.fits,72.7875,47.4552,71.6614,47.6669,71.6869,49.9407,72.8147,49.8783,0.05
01_ch2_cla_l1_20240701T173349826_20240701T173357826.fits,-43.3915,-132.006,-44.6266,-132.046,-44.6402,-130.881,-43.4048,-130.863,0.26
01_ch2_cla_l1_20240701T091515848_20240701T091523848.fits,53.3179,-126.097,51.9952,-126.115,51.9792,-124.617,53.3014,-124.555,0.51
01_ch2_cla_l1_20240701T164845826_20240701T164853826.fits,88.4252,7.9907,87.414,25.7781,87.6199,43.2049,88.7934,36.917,1.08
01_ch2_cla_l1_20240701T185202911_20240701T185210911.fits,72.0476,-130.848,70.7896,-130.909,70.7593,-128.315,72.0153,-128.085,0.7
01_ch2_cla_l1_20240701T184410911_20240701T184418911.fits,85.0603,36.241,83.9099,38.6062,83.9946,45.8018,85.1654,45.1339,0.59
01_ch2_cla_l1_20240701T105856112_20240701T105904112.fits,88.4061,13.317,87.3734,30.1616,87.5665,47.4858,88.7502,42.3548,0.38
01_ch2_cla_l1_20240701T111248112_20240701T111256112.fits,50.494,-127.22,49.1675,-127.237,49.1521,-125.82,50.4782,-125.765,0.18
01_ch2_cla_l1_20240701T155745767_20240701T155753767.fits,-71.9658,51.1274,-72.9644,51.1972,-72.9421,53.175,-71.9447,52.9945,0.41
01_ch2_cla_l1_20240701T092539848_20240701T092547848.fits,22.1939,-126.516,20.8315,-126.529,20.8204,-125.498,22.1827,-125.475,1.2
01_ch2_cla_l1_20240701T131717196_20240701T131725196.fits,26.8774,-128.626,25.5206,-128.64,25.5089,-127.578,26.8655,-127.552,0.48
01_ch2_cla_l1_20240701T194554911_20240701T194602911.fits,-87.7266,57.0353,-88.7595,64.7398,-88.4471,88.0641,-87.5425,71.9538,0.54
01_ch2_cla_l1_20240701T185618911_20240701T185626911.fits,59.1659,-131.321,57.8697,-131.348,57.8502,-129.666,59.1457,-129.579,0.78
01_ch2_cla_l1_20240701T134749195_20240701T134757196.fits,-65.3967,-130.975,-66.5455,-131.092,-66.5661,-129.237,-65.4164,-129.197,1.0
01_ch2_cla_l1_20240701T100011848_20240701T100019848.fits,-82.6167,-133.898,-83.6843,-135.143,-83.7489,-129.118,-82.672,-128.727,0.75
01_ch2_cla_l1_20240701T170525826_20240701T170533826.fits,41.996,-130.578,40.6603,-130.594,40.6463,-129.361,41.9817,-129.32,1.2
01_ch2_cla_l1_20240701T114944112_20240701T114952112.fits,-60.8094,-129.49,-61.9754,-129.574,-61.9928,-127.965,-60.8263,-127.936,0.4
01_ch2_cla_l1_20240701T100355848_20240701T100403848.fits,-84.6114,56.5837,-85.6434,57.3428,-85.5576,65.3234,-84.5419,63.062,0.11
01_ch2_cla_l1_20240701T092907848_20240701T092915848.fits,11.8305,-126.641,10.4699,-126.655,10.4594,-125.677,11.8199,-125.658,0.38
01_ch2_cla_l1_20240701T194754911_20240701T194802911.fits,-81.5104,50.3984,-82.5446,50.7456,-82.4883,55.4781,-81.461,54.5546,0.05
01_ch2_cla_l1_20240701T112640112_20240701T112648112.fits,9.0038,-127.763,7.6467,-127.777,7.6361,-126.811,8.9931,-126.793,0.54
01_ch2_cla_l1_20240701T124917195_20240701T124925195.fits,69.4766,49.1484,68.3613,49.2962,68.3823,51.2033,69.4987,51.1586,0.78
01_ch2_cla_l1_20240701T150217767_20240701T150225767.fits,61.6262,-129.139,60.3321,-129.166,60.312,-127.363,61.6052,-127.264,0.55
01_ch2_cla_l1_20240701T175005826_20240701T175013826.fits,-85.3066,53.2446,-86.3492,54.4498,-86.2367,64.059,-85.2188,60.7912,0.05
01_ch2_cla_l1_20240701T134245196_20240701T134253196.fits,-49.8428,-130.028,-51.0526,-130.077,-51.0668,-128.801,-49.8567,-128.781,1.06
01_ch2_cla_l1_20240701T153841767_20240701T153849767.fits,-47.8501,-131.055,-49.0681,-131.102,-49.0822,-129.863,-47.8638,-129.844,0.84
01_ch2_cla_l1_20240701T133949196_20240701T133957195.fits,-40.8946,-129.728,-42.137,-129.764,-42.1495,-128.635,-40.9069,-128.619,0.56
01_ch2_cla_l1_20240701T090931848_20240701T090939848.fits,70.5757,-125.668,69.3011,-125.709,69.2747,-123.245,70.5477,-123.053,1.14
01_ch2_cla_l1_20240701T192946911_20240701T192954911.fits,-41.4273,-133.048,-42.67,-133.086,-42.6835,-131.948,-41.4407,-131.93,1.08
01_ch2_cla_l1_20240701T173533826_20240701T173541826.fits,-48.6788,-132.192,-49.895,-132.241,-49.9096,-130.985,-48.6931,-130.964,0.8
01_ch2_cla_l1_20240701T135341195_20240701T135349195.fits,-83.5314,-137.325,-84.5958,-139.027,-84.6741,-131.979,-83.5969,-131.418,0.9
01_ch2_cla_l1_20240701T153409767_20240701T153417767.fits,-34.0531,-130.649,-35.3192,-130.679,-35.3312,-129.623,-34.065,-129.607,0.44
01_ch2_cla_l1_20240701T194426911_20240701T194434911.fits,-86.4632,-148.6,-87.4741,-155.557,-87.6579,-140.622,-86.5925,-137.899,0.41
01_ch2_cla_l1_20240701T144937767_20240701T144945767.fits,80.9912,44.2526,79.8377,45.0009,79.8855,49.2513,81.0452,49.0526,0.21
01_ch2_cla_l1_20240701T155521767_20240701T155529767.fits,-79.4866,51.9243,-80.5095,52.127,-80.4682,55.7889,-79.4494,55.2271,0.64
01_ch2_cla_l1_20240701T111432112_20240701T111440112.fits,45.2971,-127.3,43.9602,-127.315,43.9461,-126.014,45.2826,-125.969,0.14
01_ch2_cla_l1_20240701T193130911_20240701T193138911.fits,-46.7088,-133.224,-47.9329,-133.27,-47.9475,-132.05,-46.723,-132.03,0.32
01_ch2_cla_l1_20240701T091147848_20240701T091155848.fits,63.74,-125.884,62.4446,-125.91,62.4239,-123.979,63.7184,-123.867,0.4
01_ch2_cla_l1_20240701T192722911_20240701T192730911.fits,-34.1362,-132.848,-35.4025,-132.879,-35.4152,-131.821,-34.1487,-131.805,1.09
01_ch2_cla_l1_20240701T191258911_20240701T191306911.fits,9.2083,-132.102,7.8569,-132.118,7.8455,-131.157,9.1969,-131.138,0.86
01_ch2_cla_l1_20240701T105736112_20240701T105744112.fits,84.5853,42.1864,83.4241,44.1058,83.4973,50.8277,84.6745,50.366,0.97
01_ch2_cla_l1_20240701T170741826_20240701T170749826.fits,35.2061,-130.676,33.8606,-130.691,33.8476,-129.552,35.1929,-129.519,0.83
01_ch2_cla_l1_20240701T130237195_20240701T130245195.fits,70.9072,-127.771,69.6384,-127.817,69.611,-125.332,70.8781,-125.131,0.03
01_ch2_cla_l1_20240701T095347848_20240701T095355848.fits,-62.8272,-128.527,-63.9842,-128.622,-64.0022,-126.922,-62.8448,-126.889,0.55
01_ch2_cla_l1_20240701T115632112_20240701T115640112.fits,-81.8196,-134.358,-82.8943,-135.376,-82.953,-129.973,-81.8708,-129.649,1.13
01_ch2_cla_l1_20240701T130333195_20240701T130341196.fits,68.088,-127.883,66.8103,-127.92,66.7859,-125.7,68.0622,-125.544,0.18
01_ch2_cla_l1_20240701T151721767_20240701T151729767.fits,16.4688,-129.841,15.1116,-129.855,15.1004,-128.862,16.4576,-128.841,0.18
01_ch2_cla_l1_20240701T093043848_20240701T093051848.fits,7.0437,-126.7,5.6869,-126.715,5.6764,-125.752,7.0333,-125.735,0.32
01_ch2_cla_l1_20240701T190626911_20240701T190634911.fits,28.7616,-131.841,27.4118,-131.856,27.3994,-130.785,28.749,-130.757,0.03
01_ch2_cla_l1_20240701T092651848_20240701T092659848.fits,18.6075,-126.559,17.2448,-126.572,17.2339,-125.563,18.5966,-125.541,0.46
01_ch2_cla_l1_20240701T113304112_20240701T113312112.fits,-10.1843,-128.022,-11.5144,-128.04,-11.5249,-127.091,-10.1947,-127.076,0.86
01_ch2_cla_l1_20240701T113536112_20240701T113544112.fits,-17.808,-128.141,-19.1209,-128.161,-19.1315,-127.197,-17.8186,-127.183,0.25
01_ch2_cla_l1_20240701T134037195_20240701T134045195.fits,-43.331,-129.8,-44.5648,-129.839,-44.5777,-128.677,-43.3437,-128.66,1.01
01_ch2_cla_l1_20240701T184522911_20240701T184530911.fits,88.4431,5.6061,87.4438,24.0489,87.6567,41.6188,88.8258,34.6648,0.7
01_ch2_cla_l1_20240701T154833767_20240701T154841767.fits,-78.2078,-134.616,-79.3049,-135.111,-79.3468,-131.407,-78.2459,-131.243,0.64
01_ch2_cla_l1_20240701T185330911_20240701T185338911.fits,67.6122,-131.059,66.3402,-131.101,66.315,-128.937,67.5857,-128.783,1.03
01_ch2_cla_l1_20240701T120440112_20240701T120448112.fits,-71.6398,53.2192,-72.6323,53.2821,-72.6115,55.2016,-71.6201,55.0335,1.02
01_ch2_cla_l1_20240701T145609767_20240701T145617767.fits,80.1706,-128.053,78.9357,-128.213,78.8873,-123.901,80.1163,-123.22,0.91
01_ch2_cla_l1_20240701T174541826_20240701T174549826.fits,-79.8634,-136.574,-80.9546,-137.261,-81.0049,-132.917,-79.9084,-132.684,1.19
01_ch2_cla_l1_20240701T132333195_20240701T132341195.fits,8.1338,-128.861,6.7789,-128.876,6.7682,-127.914,8.123,-127.895,0.29
01_ch2_cla_l1_20240701T110920112_20240701T110928112.fits,60.9104,-127.022,59.6094,-127.045,59.5901,-125.268,60.8903,-125.174,0.27
01_ch2_cla_l1_20240701T190954911_20240701T191002911.fits,18.3878,-131.98,17.0337,-131.995,17.022,-130.996,18.376,-130.973,0.17
01_ch2_cla_l1_20240701T195058911_20240701T195106911.fits,-71.9133,49.0463,-72.9166,49.1222,-72.8931,51.1114,-71.891,50.9243,1.02
01_ch2_cla_l1_20240701T100123848_20240701T100131848.fits,-86.3,-141.225,-87.3158,-146.96,-87.4674,-133.099,-86.4088,-131.15,0.28
01_ch2_cla_l1_20240701T165733826_20240701T165741826.fits,65.6467,-130.082,64.3664,-130.117,64.3433,-128.089,65.6225,-127.957,0.07
01_ch2_cla_l1_20240701T115552112_20240701T115600112.fits,-79.7558,-133.013,-80.8419,-133.652,-80.8881,-129.4,-79.7973,-129.198,0.85
01_ch2_cla_l1_20240701T172821826_20240701T172829826.fits,-26.8014,-131.587,-28.0897,-131.612,-28.1014,-130.609,-26.813,-130.594,0.66
01_ch2_cla_l1_20240701T174909826_20240701T174917826.fits,-88.1951,59.9213,-89.2076,74.457,-88.785,102.951,-87.9742,77.9996,0.84
01_ch2_cla_l1_20240701T190842911_20240701T190850911.fits,21.9784,-131.932,20.6251,-131.947,20.6132,-130.927,21.9664,-130.903,0.55
01_ch2_cla_l1_20240701T152313767_20240701T152321767.fits,-1.0981,-130.072,-2.442,-130.088,-2.4527,-129.143,-1.1089,-129.127,0.02
01_ch2_cla_l1_20240701T131141195_20240701T131149195.fits,43.6364,-128.402,42.2988,-128.418,42.2849,-127.15,43.6222,-127.108,1.11
01_ch2_cla_l1_20240701T171205826_20240701T171213826.fits,22.0396,-130.852,20.6847,-130.866,20.673,-129.844,22.0278,-129.82,1.13
01_ch2_cla_l1_20240701T171437826_20240701T171445826.fits,14.4603,-130.95,13.105,-130.965,13.0937,-129.983,14.4489,-129.962,0.39
01_ch2_cla_l1_20240701T154017767_20240701T154025767.fits,-52.7419,-131.256,-53.9421,-131.313,-53.9574,-129.968,-52.7568,-129.945,1.15
01_ch2_cla_l1_20240701T095739848_20240701T095747848.fits,-74.7705,-130.128,-75.877,-130.412,-75.9075,-127.563,-74.7988,-127.475,1.01
01_ch2_cla_l1_20240701T152545767_20240701T152553767.fits,-8.7021,-130.181,-10.0338,-130.199,-10.0446,-129.254,-8.7129,-129.238,1.01
01_ch2_cla_l1_20240701T100707848_20240701T100715848.fits,-74.5948,54.4797,-75.5939,54.5654,-75.569,56.8964,-74.5715,56.6572,1.19
